leg,symbol,entry_time,exit_time,side,session,hour,dow,status,pnl,size,bars_in_trade,entry_px,exit_px,sl_px,sl_dist_pts,sl_dist_pct,r_at_exit,mfe_pts,mae_pts,mfe_r,mae_r,canal_width_e,canal_width_pct_e,canal_slope_pct_per_bar,canal_green_e,canal_green_x,canal_flipped,hma_spread_pct,bbmc_minus_hma2,hw_at_entry,sgd_at_entry,mfi_at_entry,hw_sgd_spread_e,hw_at_exit,bars_since_setup,first_hw_after_entry_bars,first_hw_after_entry_dir,first_hw_after_exit_bars,first_hw_after_exit_dir,first_hw_after_exit_close,shadow_exit_r,preset
single,MNQ,2026-04-14 01:03:00+02:00,2026-04-14 01:59:00+02:00,Long,Asia,1,1,Stop Loss,-96.24,1.0,8,25613.0,25565.25,25565.25,47.75,0.18642876664193966,-1.0,5.75,50.5,0.12041884816753927,1.057591623036649,12.450137879946851,0.04860866700482899,0.0006569314908387447,False,False,False,-0.04860866700482899,5.2279004107367655,18.99941554618861,14.873054121614073,31.986079061695207,4.126361424574538,-29.955998619557246,0,3.0,-1.0,2.0,1.0,25580.0,-0.6910994764397905,MNQ_v4
single,MNQ,2026-04-14 07:35:00+02:00,2026-04-14 08:03:00+02:00,Short,Asia,7,1,Canal Exit,38.28,3.0,4,25576.0,25569.25,25599.0,23.0,0.08992805755395684,0.29347826086956524,7.75,6.5,0.33695652173913043,0.2826086956521739,0.6662868796556722,0.0026051254287444174,0.006192748520376238,False,False,False,-0.0026051254287444174,-5.969862798741815,-13.866148488276751,-4.991816555655905,-0.9201063895866805,-8.874331932620846,-37.11453765300895,2,4.0,1.0,2.0,-1.0,25565.0,0.4782608695652174,MNQ_v4
single,MNQ,2026-04-14 08:45:00+02:00,2026-04-14 09:13:00+02:00,Long,Asia,8,1,Canal Exit,296.3,5.0,4,25580.25,25610.25,25564.5,15.75,0.06157093851701997,1.9047619047619047,57.5,4.5,3.6507936507936507,0.2857142857142857,0.30619620245852275,0.0011970023844900765,-0.010656548018944566,True,True,False,0.0011970023844900765,9.347240158229397,12.722171302108213,5.961881055040454,-6.395511769755925,6.7602902470677595,28.957902495685715,3,4.0,-1.0,2.0,1.0,25630.75,3.2063492063492065,MNQ_v4
single,MNQ,2026-04-14 12:22:00+02:00,2026-04-14 12:36:00+02:00,Long,UK,12,1,Stop Loss,-172.96,4.0,2,25648.0,25626.75,25626.75,21.25,0.0828524641297567,-1.0,7.5,26.0,0.35294117647058826,1.223529411764706,10.980365706200246,0.04281178144962666,-0.013897220922451072,False,False,False,-0.04281178144962666,2.468168960618641,12.913864671081939,5.120409701698169,16.46601661263969,7.793454969383769,9.564301098915488,0,2.0,-1.0,4.0,1.0,25639.0,-0.4235294117647059,MNQ_v4
single,MNQ,2026-04-14 14:56:00+02:00,2026-04-14 15:17:00+02:00,Short,UK,14,1,Canal Exit,-12.24,1.0,3,25668.0,25673.75,25716.25,48.25,0.1879772479351722,-0.11917098445595854,2.75,14.75,0.05699481865284974,0.30569948186528495,0.4976416709178011,0.0019387629379686811,0.017299497499306274,True,False,True,0.0019387629379686811,-5.892154049430246,-13.749634129324036,-9.783238858048907,7.9236530113397,-3.966395271275129,-18.843496997073615,1,3.0,1.0,6.0,-1.0,25731.0,-1.305699481865285,MNQ_v4
single,MNQ,2026-04-14 15:38:00+02:00,2026-04-14 15:59:00+02:00,Long,US,15,1,Canal Exit,-36.24,1.0,3,25748.75,25731.0,25639.5,109.25,0.42429244138064953,-0.16247139588100687,15.0,45.25,0.13729977116704806,0.41418764302059496,2.9007316138158785,0.011265524011130167,-0.008814064158464717,True,True,False,0.011265524011130167,13.643616744153405,25.72994053542694,17.198359903585555,8.95330437347501,8.531580631841386,38.83320510103983,1,3.0,-1.0,3.0,1.0,25795.25,0.425629290617849,MNQ_v4
single,MNQ,2026-04-14 19:36:00+02:00,2026-04-14 20:18:00+02:00,Long,US,19,1,Stop Loss,-110.24,1.0,6,25966.0,25911.25,25911.25,54.75,0.21085265346992219,-1.0,3.25,77.75,0.0593607305936073,1.4200913242009132,6.632752058205369,0.025543988516542285,0.008074154330653366,False,False,False,-0.025543988516542285,4.409729682243778,33.479938252859654,28.4406108793954,23.799407539511606,5.039327373464253,-25.484583089319486,0,2.0,-1.0,2.0,1.0,25925.5,-0.7397260273972602,MNQ_v4
single,MNQ,2026-04-15 06:46:00+02:00,2026-04-15 07:00:00+02:00,Short,Asia,6,2,Stop Loss,-185.92,8.0,2,26014.75,26026.0,26026.0,11.25,0.043244697719562936,-1.0,16.25,43.5,1.4444444444444444,3.8666666666666667,2.6531910210178467,0.010198794995215586,0.011762439012945495,True,False,True,0.010198794995215586,-0.32713686130955466,-6.728510619591658,-0.6200869216451945,-9.95496896062004,-6.1084236979464634,-28.65271199165454,0,9.0,1.0,7.0,1.0,25975.0,3.533333333333333,MNQ_v4
single,MNQ,2026-04-15 19:22:00+02:00,2026-04-15 21:28:00+02:00,Long,US,19,2,Canal Exit,310.26,1.0,18,26194.0,26349.5,26103.0,91.0,0.347407803313736,1.7087912087912087,156.5,30.25,1.7197802197802199,0.3324175824175824,27.405575261487684,0.10462539230926046,-0.0426674310581849,False,True,True,-0.10462539230926046,31.701130271158036,8.6377234700143,-0.27028740528564477,4.418959946279486,8.908010875299945,39.45389065670095,2,4.0,-1.0,1.0,-1.0,26333.5,1.532967032967033,MNQ_v4
single,MNQ,2026-04-16 00:00:00+02:00,2026-04-16 08:17:00+02:00,Long,Asia,0,3,Canal Exit,885.04,4.0,71,26362.0,26473.0,26342.75,19.25,0.0730217737652682,5.766233766233766,122.75,18.0,6.376623376623376,0.935064935064935,11.920498750419938,0.04521849158038062,0.0007485921161144478,False,True,True,-0.04521849158038062,5.246097265749995,19.613601022761216,16.2690480605982,34.353696742114444,3.3445529621630143,36.98672892314517,0,4.0,-1.0,5.0,1.0,26482.5,6.259740259740259,MNQ_v4
single,MNQ,2026-04-16 12:29:00+02:00,2026-04-16 12:50:00+02:00,Short,UK,12,3,Canal Exit,-10.74,1.0,3,26401.25,26406.25,26466.0,64.75,0.24525353913166992,-0.07722007722007722,37.0,37.5,0.5714285714285714,0.5791505791505791,1.1841252637532307,0.004485110605570686,0.010284605701071575,False,False,False,-0.004485110605570686,-6.326062382064265,-14.354427789049938,-5.983359530664851,-9.63147223073453,-8.371068258385087,-41.20458104845386,0,3.0,1.0,7.0,-1.0,26409.25,-0.12355212355212356,MNQ_v4
single,MNQ,2026-04-16 14:56:00+02:00,2026-04-16 15:24:00+02:00,Short,UK,14,3,Stop Loss,-181.92,8.0,4,26423.0,26434.0,26434.0,11.0,0.04163039775952768,-1.0,36.25,30.5,3.2954545454545454,2.772727272727273,1.731386008526897,0.006552571655477792,0.0044797616654450485,True,False,True,0.006552571655477792,-6.7952291734436585,-3.10836265610695,-3.648925191849095,-5.444489954809581,0.5405625357421449,-1.9426810624316675,2,3.0,-1.0,5.0,1.0,26337.75,7.75,MNQ_v4
single,MNQ,2026-04-16 16:34:00+02:00,2026-04-16 17:23:00+02:00,Long,US,16,3,Canal Exit,180.76,1.0,7,26367.0,26457.75,26275.75,91.25,0.34607653506276786,0.9945205479452055,137.5,6.5,1.5068493150684932,0.07123287671232877,11.116532488216762,0.04216077858010681,-0.045382132342536526,False,True,True,-0.04216077858010681,19.596798886988836,9.535773530398334,4.651006236506718,-8.747287275705785,4.884767293891616,42.19439513632381,1,7.0,-1.0,5.0,1.0,26540.25,1.8986301369863015,MNQ_v4
single,MNQ,2026-04-16 19:43:00+02:00,2026-04-16 20:04:00+02:00,Long,US,19,3,Stop Loss,-149.74,1.0,3,26505.5,26431.0,26431.0,74.5,0.28107373941257474,-1.0,4.25,113.75,0.05704697986577181,1.5268456375838926,21.464306530702743,0.08098057584540093,-0.04839514359137827,False,True,True,-0.08098057584540093,11.92509866378532,12.686988202396625,3.028052714176324,8.08804101177966,9.658935488220301,-1.5405348305690043,0,2.0,-1.0,4.0,1.0,26424.75,-1.0838926174496644,MNQ_v4
single,MNQ,2026-04-17 02:27:00+02:00,2026-04-17 02:55:00+02:00,Long,Asia,2,4,Canal Exit,-41.48,2.0,4,26493.5,26483.5,26455.75,37.75,0.14248778002151472,-0.26490066225165565,2.5,11.25,0.06622516556291391,0.2980132450331126,2.376189852206153,0.008968954091404129,-0.004741981102023049,False,True,True,-0.008968954091404129,4.015094661070179,10.043170559421783,2.5144290704171697,-0.4719388697951909,7.528741489004614,30.42898316537976,1,4.0,-1.0,7.0,1.0,26490.75,-0.0728476821192053,MNQ_v4
single,MNQ,2026-04-17 03:23:00+02:00,2026-04-17 03:44:00+02:00,Short,Asia,3,4,Canal Exit,-94.44,6.0,3,26483.25,26490.75,26497.75,14.5,0.05475158826805623,-0.5172413793103449,3.25,14.0,0.22413793103448276,0.9655172413793104,2.055036623511114,0.007759759936983241,0.007703547319822297,True,False,True,0.007759759936983241,-0.045974465319886804,-3.8746961938721456,3.565754811417772,-0.391315073560893,-7.440451005289917,-9.67618612979701,0,3.0,1.0,3.0,-1.0,26475.5,0.5344827586206896,MNQ_v4
single,MNQ,2026-04-17 07:00:00+02:00,2026-04-17 07:35:00+02:00,Short,Asia,7,4,Canal Exit,-54.72,3.0,5,26453.5,26462.25,26481.75,28.25,0.10679116185003876,-0.30973451327433627,10.25,11.5,0.36283185840707965,0.40707964601769914,3.8384509259994957,0.014510181737764362,0.012241742942959986,True,False,True,0.014510181737764362,-3.564049232390971,-15.032244287924383,-7.7370765882899155,-13.912401042404,-7.295167699634468,-18.1578976151239,0,3.0,1.0,6.0,-1.0,26465.25,-0.415929203539823,MNQ_v4
single,MNQ,2026-04-17 07:56:00+02:00,2026-04-17 08:17:00+02:00,Long,Asia,7,4,Canal Exit,-15.719999999999999,3.0,3,26467.5,26465.25,26443.5,24.0,0.09067724567866252,-0.09375,12.25,6.75,0.5104166666666666,0.28125,1.64442740141385,0.006213006144947011,-0.009805524897519246,False,True,True,-0.006213006144947011,1.6517684911668766,27.109237613186913,20.563749488171496,-6.985281914453444,6.545488125015417,29.838516095680912,1,3.0,-1.0,6.0,1.0,26475.75,0.34375,MNQ_v4
single,MNQ,2026-04-17 13:11:00+02:00,2026-04-17 14:14:00+02:00,Long,UK,13,4,Canal Exit,193.52,2.0,9,26538.25,26587.0,26504.0,34.25,0.12905899974565016,1.4233576642335766,56.75,8.5,1.6569343065693432,0.24817518248175183,7.197456287089153,0.027121065959847212,-0.00869662510515187,False,True,True,-0.027121065959847212,3.1182827648808598,17.108303398436203,7.957858015220431,18.018437389118418,9.150445383215771,44.63588213669747,0,5.0,-1.0,5.0,1.0,26714.0,5.131386861313868,MNQ_v4
single,MNQ,2026-04-17 18:19:00+02:00,2026-04-17 19:15:00+02:00,Long,US,18,4,Stop Loss,-118.74,1.0,8,26851.0,26792.0,26792.0,59.0,0.21973110871103496,-1.0,32.0,71.5,0.5423728813559322,1.2118644067796611,18.83968955326418,0.07016382836119392,0.002698654057370399,False,False,False,-0.07016382836119392,15.956158024102479,5.5358433864148235,0.9737386217863926,5.045876832974738,4.562104764628431,-4.152993635452363,2,5.0,-1.0,4.0,1.0,26818.25,-0.5550847457627118,MNQ_v4
single,MNQ,2026-04-20 00:49:00+02:00,2026-04-20 03:23:00+02:00,Long,Asia,0,0,Canal Exit,38.76,1.0,22,26668.75,26688.5,26534.75,134.0,0.502460745254277,0.14738805970149255,31.75,52.75,0.23694029850746268,0.39365671641791045,62.5080821948286,0.23438699674648644,-0.12472400605704588,False,True,True,-0.23438699674648644,36.56787028080362,7.597405058015837,-1.5545391908904898,7.5415610702893146,9.151944248906327,40.333119553996056,1,4.0,-1.0,13.0,1.0,26699.75,0.23134328358208955,MNQ_v4
single,MNQ,2026-04-20 09:41:00+02:00,2026-04-20 11:05:00+02:00,Short,UK,9,0,Canal Exit,-71.74,1.0,12,26659.25,26694.75,26721.5,62.25,0.23350244286692237,-0.570281124497992,40.5,60.5,0.6506024096385542,0.9718875502008032,8.322840757318772,0.03121933571769188,0.029058102261080725,True,True,False,0.03121933571769188,-21.30448011092085,-7.776095096072727,0.03345343421856528,5.96981411077381,-7.809548530291293,39.49320947614319,2,4.0,1.0,8.0,1.0,26714.0,-0.8795180722891566,MNQ_v4
single,MNQ,2026-04-20 13:39:00+02:00,2026-04-20 15:03:00+02:00,Long,UK,13,0,Canal Exit,225.52,2.0,12,26713.0,26769.75,26680.25,32.75,0.12259948339759669,1.7328244274809161,90.0,20.0,2.7480916030534353,0.6106870229007634,5.305725722028001,0.01986196129984652,-0.010289406448347005,False,True,True,-0.01986196129984652,6.396916137862718,4.536893504236776,-1.529776251343797,13.38574591999941,6.066669755580573,33.17896156460649,1,6.0,-1.0,11.0,1.0,26771.75,1.7938931297709924,MNQ_v4
single,MNQ,2026-04-20 15:52:00+02:00,2026-04-20 17:09:00+02:00,Short,US,15,0,Canal Exit,696.52,2.0,11,26787.25,26612.75,26826.0,38.75,0.1446583729199526,4.503225806451613,218.25,17.0,5.632258064516129,0.43870967741935485,3.018132440629415,0.01126704846757101,0.031097873285660146,True,False,True,0.01126704846757101,-22.65312661259304,-4.019919603790923,-1.5567585067294685,8.463807337314503,-2.4631610970614544,-35.83860798033536,3,4.0,1.0,6.0,-1.0,26657.75,3.3419354838709676,MNQ_v4
single,MNQ,2026-04-21 02:06:00+02:00,2026-04-21 07:14:00+02:00,Long,Asia,2,1,Canal Exit,49.26,1.0,44,26815.0,26840.0,26751.5,63.5,0.2368077568525079,0.3937007874015748,28.5,30.75,0.44881889763779526,0.484251968503937,7.30129423206381,0.02722839542071158,-0.0074323733700269795,False,True,True,-0.02722839542071158,12.4187845758388,5.150792888571961,-3.135139631081454,18.983498655893708,8.285932519653414,25.15075138571406,2,3.0,-1.0,2.0,-1.0,26834.25,0.3031496062992126,MNQ_v4
single,MNQ,2026-04-21 07:49:00+02:00,2026-04-21 08:03:00+02:00,Short,Asia,7,1,Stop Loss,-154.96,4.0,2,26824.5,26843.5,26843.5,19.0,0.07083077037782624,-1.0,6.25,29.25,0.32894736842105265,1.5394736842105263,1.6271263566886773,0.006065821755069721,0.009834663020075468,False,False,False,-0.006065821755069721,-10.442323883002246,-10.907917707566211,-2.922873830197017,9.926538597691318,-7.985043877369194,-20.134877700387154,3,2.0,1.0,5.0,-1.0,26850.25,-1.355263157894737,MNQ_v4
single,MNQ,2026-04-21 16:55:00+02:00,2026-04-21 17:09:00+02:00,Short,US,16,1,Canal Exit,-115.74,1.0,2,26702.5,26760.0,26885.0,182.5,0.6834566051867803,-0.3150684931506849,40.25,92.25,0.22054794520547946,0.5054794520547945,6.934711459900427,0.025970270423744696,0.04256346923146467,True,False,True,0.025970270423744696,-15.141266409027594,-28.777751157288108,-21.009574966331797,2.7525167837965654,-7.768176190956311,-33.7600612298595,0,2.0,1.0,10.0,-1.0,26713.25,-0.0589041095890411,MNQ_v4
single,MNQ,2026-04-21 19:01:00+02:00,2026-04-21 19:29:00+02:00,Short,US,19,1,Canal Exit,0.76,1.0,4,26657.25,26656.5,26761.0,103.75,0.38919993622748034,0.007228915662650603,57.25,49.5,0.5518072289156627,0.4771084337349398,3.234132571335067,0.01213228135435976,-0.0017848501115643666,False,False,False,-0.01213228135435976,-3.6733554558049946,-27.580190812046695,-27.081735411769035,-10.554414760658725,-0.4984554002776598,-26.968254790499003,0,4.0,1.0,6.0,-1.0,26698.0,-0.3927710843373494,MNQ_v4
single,MNQ,2026-04-21 20:25:00+02:00,2026-04-21 21:07:00+02:00,Short,US,20,1,Stop Loss,-159.24,1.0,6,26686.5,26765.75,26765.75,79.25,0.2969666310681431,-1.0,21.5,82.5,0.27129337539432175,1.0410094637223974,28.023886752205726,0.1050114730376997,0.02510625299718382,True,True,False,0.1050114730376997,-6.607158384256763,-5.230935385936716,-0.3572854844427913,-8.159404640164883,-4.873649901493925,21.815696320194338,0,4.0,1.0,4.0,-1.0,26670.0,0.2082018927444795,MNQ_v4
single,MNQ,2026-04-22 03:51:00+02:00,2026-04-22 06:25:00+02:00,Long,Asia,3,2,Stop Loss,-164.22,3.0,22,26820.25,26793.25,26793.25,27.0,0.10067020255217607,-1.0,13.5,28.75,0.5,1.0648148148148149,4.842725857648475,0.018056229370153054,-0.0007049895353960351,False,False,False,-0.018056229370153054,0.5651287953878636,24.599829817004668,21.79056508339255,19.807744412835806,2.8092647336121175,-22.693883557852583,0,3.0,-1.0,5.0,1.0,26783.0,-1.3796296296296295,MNQ_v4
single,MNQ,2026-04-22 08:17:00+02:00,2026-04-22 09:06:00+02:00,Short,Asia,8,2,Canal Exit,-119.48,2.0,7,26813.25,26842.75,26850.75,37.5,0.13985622779782383,-0.7866666666666666,10.5,33.75,0.28,0.9,3.9260772918350995,0.01464230293543341,0.020922620142071347,True,True,False,0.01464230293543341,-4.663244571078394,-22.201210751887547,-16.647370426654504,-0.695836958110886,-5.553840325233043,33.42153039128889,0,1.0,1.0,3.0,1.0,26850.75,-1.0,MNQ_v4
single,MNQ,2026-04-22 12:08:00+02:00,2026-04-22 12:22:00+02:00,Short,UK,12,2,Canal Exit,-40.24,1.0,2,26812.75,26832.5,26862.75,50.0,0.18647844775340092,-0.395,7.75,24.0,0.155,0.48,3.3561938748825924,0.012517156482951554,0.022504895239490313,True,False,True,0.012517156482951554,-6.7505172543205845,-19.27882221347844,-12.829734448440615,5.6152022391028025,-6.449087765037824,-21.424965692585488,0,2.0,1.0,5.0,-1.0,26830.0,-0.345,MNQ_v4
single,MNQ,2026-04-22 12:57:00+02:00,2026-04-22 14:28:00+02:00,Long,UK,12,2,Canal Exit,239.28,3.0,13,26830.0,26870.25,26805.0,25.0,0.09317927692881103,1.61,70.5,24.0,2.82,0.96,5.121330506561208,0.019088074940593395,-0.006523831544979376,False,True,True,-0.019088074940593395,1.308931073112035,5.934602214299818,7.176590341201727,-0.3303060728502973,-1.2419881269019095,37.000559783195,0,7.0,1.0,6.0,1.0,26832.5,0.1,MNQ_v4
single,MNQ,2026-04-22 14:56:00+02:00,2026-04-22 15:45:00+02:00,Short,UK,14,2,Canal Exit,-20.74,1.0,7,26820.75,26830.75,26900.5,79.75,0.2973444068491746,-0.12539184952978055,13.0,71.75,0.16300940438871472,0.8996865203761756,1.4223332265391946,0.005303107581030339,0.030601490135981266,False,False,False,-0.005303107581030339,-25.19040148165368,-36.21676218985596,-29.29644669926639,-1.7177754176745037,-6.920315490589573,6.42850910915712,2,2.0,1.0,3.0,1.0,26894.0,-0.9184952978056427,MNQ_v4
single,MNQ,2026-04-22 19:08:00+02:00,2026-04-22 21:56:00+02:00,Long,US,19,2,Auto-Close (profit),124.26,1.0,24,27017.25,27079.75,26958.0,59.25,0.21930433334258667,1.0548523206751055,101.5,39.5,1.7130801687763713,0.6666666666666666,8.726745849431609,0.032300644401009014,-0.010863273529659599,False,True,True,-0.032300644401009014,19.114485509129736,8.305162147827586,3.1433892432901844,15.599615012663202,5.1617729045374015,35.702865671062725,2,5.0,-1.0,1.0,1.0,27125.5,1.8270042194092826,MNQ_v4
single,MNQ,2026-04-23 15:45:00+02:00,2026-04-23 16:27:00+02:00,Long,US,15,3,Canal Exit,-47.24,1.0,6,27067.25,27044.0,26957.0,110.25,0.40731880778431495,-0.2108843537414966,35.25,101.25,0.3197278911564626,0.9183673469387755,6.602238236053381,0.02439198010900029,-0.015187302720111496,False,False,False,-0.02439198010900029,2.083733945579297,23.245960442465567,21.188575193468075,10.154446701918001,2.057385248997491,-15.009035219212448,0,1.0,-1.0,8.0,-1.0,27131.0,0.5782312925170068,MNQ_v4
single,MNQ,2026-04-23 18:40:00+02:00,2026-04-23 19:01:00+02:00,Long,US,18,3,Stop Loss,-128.74,1.0,3,27102.5,27038.5,27038.5,64.0,0.23614057743750577,-1.0,11.0,126.5,0.171875,1.9765625,20.393286688966327,0.07524503897782982,-0.02731327338729492,False,False,False,-0.07524503897782982,2.043265541582514,17.374129108311227,10.232238533057338,5.625221467349367,7.141890575253889,10.36327226382739,0,2.0,-1.0,6.0,1.0,26747.5,-5.546875,MNQ_v4
single,MNQ,2026-04-24 03:51:00+02:00,2026-04-24 04:05:00+02:00,Long,Asia,3,4,Stop Loss,-172.96,4.0,2,27120.75,27099.5,27099.5,21.25,0.07835329037729413,-1.0,4.75,26.0,0.2235294117647059,1.223529411764706,12.65459171875409,0.04666018350803017,-0.0003736595604339374,False,False,False,-0.04666018350803017,8.380946467321337,0.0773373828654336,-4.473332864780295,16.44989861955179,4.550670247645728,-1.97733544253476,1,2.0,-1.0,5.0,1.0,27078.5,-1.988235294117647,MNQ_v4
single,MNQ,2026-04-24 19:57:00+02:00,2026-04-24 21:56:00+02:00,Long,US,19,4,Auto-Close (profit),10.76,1.0,17,27427.75,27433.5,27367.0,60.75,0.22149100819425582,0.09465020576131687,26.5,44.0,0.43621399176954734,0.7242798353909465,11.423930530094367,0.041650994084802315,-0.011507617755647077,False,True,True,-0.041650994084802315,0.5580814951717912,22.417987712784086,18.283430295199366,24.49828203617959,4.13455741758472,-6.381167158696575,0,1.0,-1.0,3.0,1.0,27427.0,-0.012345679012345678,MNQ_v4
single,MNQ,2026-04-27 05:43:00+02:00,2026-04-27 05:57:00+02:00,Long,Asia,5,0,Stop Loss,-175.44,6.0,2,27527.25,27513.0,27513.0,14.25,0.0517668855406915,-1.0,4.0,18.5,0.2807017543859649,1.2982456140350878,7.2504914889868814,0.026339323720992402,-0.004794830638398916,False,False,False,-0.026339323720992402,1.9425529723339423,7.935764975540896,3.8339806310914155,23.65656120204427,4.101784344449481,7.937588850638006,0,2.0,-1.0,4.0,1.0,27531.25,0.2807017543859649,MNQ_v4
single,MNQ,2026-04-27 21:35:00+02:00,2026-04-27 21:56:00+02:00,Long,US,21,0,Auto-Close (profit),93.52,2.0,3,27421.0,27444.75,27389.75,31.25,0.11396375041026952,0.76,31.25,13.25,1.0,0.424,2.986029239349591,0.010889570910432118,-0.01467869894957531,False,True,True,-0.010889570910432118,1.9550738404141157,27.88705210108938,23.02328071925427,2.4872435539834328,4.863771381835111,28.628113253364944,0,3.0,-1.0,5.0,1.0,27437.0,0.512,MNQ_v4
single,MNQ,2026-04-28 07:00:00+02:00,2026-04-28 08:31:00+02:00,Short,Asia,7,1,Canal Exit,197.52,2.0,13,27403.25,27353.5,27439.5,36.25,0.13228357950243128,1.3724137931034484,58.75,20.25,1.6206896551724137,0.5586206896551724,3.9677842506716843,0.01447924698957855,0.012506746216157804,True,True,False,0.01447924698957855,-18.982188167094137,-3.2427565453202325,8.857094436238963,-5.7818031717649285,-12.099850981559197,1.587412694611076,3,4.0,1.0,6.0,1.0,27339.5,1.7586206896551724,MNQ_v4
single,MNQ,2026-04-29 03:37:00+02:00,2026-04-29 06:04:00+02:00,Long,Asia,3,2,Canal Exit,64.26,1.0,21,27260.75,27293.25,27191.5,69.25,0.25402822739653164,0.4693140794223827,36.5,20.75,0.5270758122743683,0.2996389891696751,24.53416661173833,0.0899981350907012,-0.028251570154485903,False,True,True,-0.0899981350907012,12.415248140434414,2.131880913200793,-6.9393831151075815,1.6552354143990964,9.071264028308374,5.748624616852137,1,7.0,-1.0,5.0,-1.0,27302.5,0.6028880866425993,MNQ_v4
single,MNQ,2026-04-29 07:07:00+02:00,2026-04-29 07:28:00+02:00,Short,Asia,7,2,Canal Exit,-33.72,3.0,3,27286.0,27291.25,27312.5,26.5,0.09711940189107968,-0.19811320754716982,13.0,13.75,0.49056603773584906,0.5188679245283019,0.4676536528568249,0.0017138959644389978,0.010258027461978953,False,False,False,-0.0017138959644389978,-4.5070186468656175,-11.740554885646896,-3.12498332627571,4.19943985944375,-8.615571559371187,-24.97765340947755,2,3.0,1.0,6.0,-1.0,27289.0,-0.11320754716981132,MNQ_v4
single,MNQ,2026-04-29 07:49:00+02:00,2026-04-29 08:45:00+02:00,Long,Asia,7,2,Stop Loss,-140.48,2.0,8,27307.75,27273.0,27273.0,34.75,0.12725325228186138,-1.0,10.5,40.0,0.302158273381295,1.1510791366906474,4.850760534092842,0.017763310906584548,-0.0076557921963820805,False,False,False,-0.017763310906584548,8.40107816015734,24.405334206643104,15.07926418723179,0.6660753180848408,9.326070019411315,-37.68719659890357,2,3.0,-1.0,2.0,1.0,27283.0,-0.7122302158273381,MNQ_v4
single,MNQ,2026-04-29 11:54:00+02:00,2026-04-29 12:22:00+02:00,Short,UK,11,2,Stop Loss,-114.74,1.0,4,27214.0,27271.0,27271.0,57.0,0.2094510178584552,-1.0,2.5,73.75,0.043859649122807015,1.293859649122807,6.377918303616752,0.02343616632474738,0.016440880013499953,True,False,True,0.02343616632474738,-9.847450281256897,-19.917066594296337,-12.509473027240501,-8.685868937747053,-7.4075935670558355,9.137196738341428,1,2.0,1.0,3.0,-1.0,27266.5,-0.9210526315789473,MNQ_v4
single,MNQ,2026-04-29 19:08:00+02:00,2026-04-29 21:28:00+02:00,Long,US,19,2,Canal Exit,149.26,1.0,20,27204.75,27279.75,27153.0,51.75,0.19022413365313043,1.4492753623188406,133.5,46.75,2.579710144927536,0.9033816425120773,13.637557052687043,0.05012932319792331,-0.042169798136362596,False,True,True,-0.05012932319792331,21.74865289832087,3.035558801497746,-2.4038158394607674,-0.7106835689319162,5.439374640958514,33.315124105007484,2,7.0,-1.0,4.0,1.0,27385.25,3.4879227053140096,MNQ_v4
single,MNQ,2026-04-30 00:07:00+02:00,2026-04-30 00:42:00+02:00,Long,Asia,0,3,Canal Exit,146.76,1.0,5,27416.75,27490.5,27148.5,268.25,0.9784164789772676,0.2749301025163094,83.25,82.5,0.3103448275862069,0.30754892823858343,15.903968982980587,0.05800822118953044,-0.05227665783374732,False,True,True,-0.05800822118953044,41.740127088007284,8.637798383011773,1.5578808619950264,10.009443674628717,7.079917521016747,42.57578865666599,1,5.0,-1.0,7.0,1.0,27492.5,0.28238583410997203,MNQ_v4
single,MNQ,2026-04-30 01:17:00+02:00,2026-04-30 01:38:00+02:00,Short,Asia,1,3,Stop Loss,-159.48,2.0,3,27459.75,27499.25,27499.25,39.5,0.14384690319467583,-1.0,6.75,62.75,0.17088607594936708,1.5886075949367089,17.15761504544207,0.06248277950615745,0.1092490615638056,True,False,True,0.06248277950615745,-85.96963617728397,-8.009726466707672,-0.45836954796094,7.489631878636952,-7.551356918746732,11.417045932111005,3,2.0,1.0,5.0,-1.0,27575.25,-2.9240506329113924,MNQ_v4
single,MNQ,2026-04-30 13:18:00+02:00,2026-04-30 13:46:00+02:00,Long,UK,13,3,Canal Exit,3.26,1.0,4,27440.75,27442.75,27356.25,84.5,0.30793618979073095,0.023668639053254437,53.5,16.75,0.6331360946745562,0.19822485207100593,1.921390540919674,0.007001960736932022,-0.004920527440564902,False,True,True,-0.007001960736932022,15.217117889769725,10.38582685312176,2.1168407197476045,1.1969856034417592,8.268986133374156,29.95129039271789,1,4.0,-1.0,3.0,1.0,27487.25,0.5502958579881657,MNQ_v4
single,MNQ,2026-05-01 05:08:00+02:00,2026-05-01 07:56:00+02:00,Long,Asia,5,4,Stop Loss,-151.48,2.0,24,27650.0,27612.5,27612.5,37.5,0.13562386980108498,-1.0,23.75,38.0,0.6333333333333333,1.0133333333333334,8.149235927652626,0.029472824331474235,-0.011459867462153637,False,True,True,-0.029472824331474235,7.351559319435182,6.44191441380917,-4.212760359620736,10.580897128899794,10.654674773429907,-22.760039480885148,1,4.0,-1.0,2.0,1.0,27625.5,-0.6533333333333333,MNQ_v4
