Date,Open,High,Low,Close,Volume
2026-01-15 00:00:00+01:00,2661.9,2661.9,2658.3,2658.7,141
2026-01-15 00:07:00+01:00,2658.6,2659.4,2656.4,2657.8,270
2026-01-15 00:14:00+01:00,2657.8,2659.2,2655.6,2655.6,176
2026-01-15 00:21:00+01:00,2655.7,2656.5,2654.3,2656.2,252
2026-01-15 00:28:00+01:00,2656.5,2659.6,2656.5,2659.2,133
2026-01-15 00:35:00+01:00,2659.2,2659.5,2657.9,2658.6,89
2026-01-15 00:42:00+01:00,2658.8,2659.1,2657.6,2658.4,80
2026-01-15 00:49:00+01:00,2658.5,2659.9,2658.5,2659.7,75
2026-01-15 00:56:00+01:00,2659.7,2660.3,2659.2,2659.6,148
2026-01-15 01:03:00+01:00,2659.5,2661.4,2659.5,2659.6,289
2026-01-15 01:17:00+01:00,2659.4,2659.7,2658.8,2659.3,60
2026-01-15 01:38:00+01:00,2659.1,2659.4,2658.8,2659.4,50
2026-01-15 01:45:00+01:00,2659.6,2660.2,2659.2,2659.3,115
2026-01-15 01:52:00+01:00,2659.4,2659.6,2658.6,2659.4,47
2026-01-15 01:59:00+01:00,2659.0,2663.0,2659.0,2662.0,193
2026-01-15 02:06:00+01:00,2661.9,2662.1,2660.6,2660.8,130
2026-01-15 02:13:00+01:00,2660.6,2660.8,2659.8,2660.0,77
2026-01-15 02:20:00+01:00,2660.0,2661.0,2660.0,2660.2,71
2026-01-15 02:27:00+01:00,2660.3,2661.1,2656.9,2657.0,132
2026-01-15 02:34:00+01:00,2657.4,2660.6,2657.2,2660.6,109
2026-01-15 02:41:00+01:00,2660.4,2662.1,2660.1,2662.0,139
2026-01-15 02:48:00+01:00,2661.9,2662.1,2661.5,2662.0,85
2026-01-15 02:55:00+01:00,2662.2,2663.7,2662.2,2663.1,305
2026-01-15 03:02:00+01:00,2663.2,2663.3,2662.3,2663.0,68
2026-01-15 03:09:00+01:00,2663.3,2663.9,2663.0,2663.9,27
2026-01-15 03:16:00+01:00,2663.5,2663.5,2662.2,2662.3,35
2026-01-15 03:23:00+01:00,2662.1,2662.5,2661.6,2661.8,42
2026-01-15 03:51:00+01:00,2661.4,2662.1,2661.3,2661.8,65
2026-01-15 03:58:00+01:00,2661.8,2662.4,2661.8,2662.2,25
2026-01-15 04:05:00+01:00,2662.5,2663.2,2662.3,2663.1,74
2026-01-15 04:19:00+01:00,2662.8,2663.1,2662.2,2662.5,39
