Date,Open,High,Low,Close,Volume
2026-01-15 00:00:00+01:00,2661.9,2661.9,2656.4,2657.9,421
2026-01-15 00:15:00+01:00,2658.0,2659.2,2654.3,2658.3,464
2026-01-15 00:30:00+01:00,2658.5,2659.6,2657.6,2657.9,228
2026-01-15 00:45:00+01:00,2658.1,2659.9,2657.9,2659.4,186
2026-01-15 01:45:00+01:00,2659.6,2660.2,2658.6,2660.0,178
2026-01-15 02:00:00+01:00,2660.0,2663.0,2659.9,2660.2,334
2026-01-15 02:15:00+01:00,2660.2,2661.1,2659.8,2660.4,133
2026-01-15 02:30:00+01:00,2660.1,2661.5,2656.9,2660.8,315
2026-01-15 02:45:00+01:00,2660.8,2663.7,2660.7,2663.5,428
2026-01-15 03:00:00+01:00,2663.6,2663.6,2662.3,2663.6,104
2026-01-15 03:15:00+01:00,2663.7,2663.9,2661.6,2661.8,83
2026-01-15 04:15:00+01:00,2662.4,2663.1,2661.8,2661.8,141
2026-01-15 04:30:00+01:00,2661.7,2663.0,2660.5,2662.2,129
2026-01-15 05:15:00+01:00,2664.3,2666.1,2664.3,2665.6,169
2026-01-15 06:00:00+01:00,2664.6,2667.1,2664.3,2667.1,164
2026-01-15 06:15:00+01:00,2667.1,2667.9,2667.0,2667.6,108
2026-01-15 06:30:00+01:00,2667.6,2669.5,2667.1,2668.2,418
2026-01-15 06:45:00+01:00,2668.4,2668.9,2666.2,2666.3,147
2026-01-15 07:00:00+01:00,2666.1,2668.7,2665.5,2668.5,238
2026-01-15 07:15:00+01:00,2668.5,2672.4,2668.0,2668.1,527
2026-01-15 08:00:00+01:00,2668.1,2669.4,2666.6,2667.2,180
2026-01-15 08:30:00+01:00,2666.9,2667.5,2666.1,2667.5,128
2026-01-15 09:00:00+01:00,2667.9,2669.3,2666.1,2667.8,209
2026-01-15 09:15:00+01:00,2668.5,2670.9,2667.9,2667.9,190
2026-01-15 09:30:00+01:00,2668.0,2669.6,2667.9,2669.4,118
2026-01-15 09:45:00+01:00,2669.7,2671.6,2668.1,2671.3,302
2026-01-15 10:00:00+01:00,2671.5,2673.6,2670.2,2673.6,363
2026-01-15 10:15:00+01:00,2673.7,2673.8,2671.3,2671.8,365
2026-01-15 10:30:00+01:00,2671.8,2672.8,2670.4,2671.0,265
2026-01-15 10:45:00+01:00,2670.6,2671.5,2669.8,2670.3,218
2026-01-15 11:00:00+01:00,2670.4,2671.6,2669.6,2671.5,206
