Date,Open,High,Low,Close,Volume
2026-01-15 00:00:00+01:00,49303.0,49315.0,49259.0,49312.0,144
2026-01-15 00:03:00+01:00,49307.0,49318.0,49304.0,49315.0,61
2026-01-15 00:06:00+01:00,49314.0,49314.0,49273.0,49284.0,130
2026-01-15 00:09:00+01:00,49289.0,49310.0,49289.0,49295.0,74
2026-01-15 00:12:00+01:00,49298.0,49302.0,49287.0,49296.0,24
2026-01-15 00:15:00+01:00,49297.0,49312.0,49278.0,49278.0,77
2026-01-15 00:18:00+01:00,49276.0,49278.0,49264.0,49264.0,55
2026-01-15 00:21:00+01:00,49265.0,49267.0,49253.0,49258.0,63
2026-01-15 00:24:00+01:00,49262.0,49280.0,49262.0,49278.0,40
2026-01-15 00:27:00+01:00,49278.0,49307.0,49278.0,49301.0,79
2026-01-15 00:30:00+01:00,49301.0,49305.0,49285.0,49292.0,294
2026-01-15 00:33:00+01:00,49291.0,49300.0,49272.0,49272.0,96
2026-01-15 00:36:00+01:00,49273.0,49289.0,49273.0,49285.0,126
2026-01-15 00:39:00+01:00,49286.0,49290.0,49280.0,49288.0,50
2026-01-15 00:42:00+01:00,49290.0,49290.0,49272.0,49273.0,44
2026-01-15 00:45:00+01:00,49279.0,49284.0,49277.0,49284.0,23
2026-01-15 00:48:00+01:00,49281.0,49286.0,49279.0,49284.0,21
2026-01-15 00:51:00+01:00,49283.0,49292.0,49283.0,49288.0,31
2026-01-15 00:54:00+01:00,49289.0,49300.0,49287.0,49294.0,63
2026-01-15 00:57:00+01:00,49289.0,49297.0,49288.0,49291.0,29
2026-01-15 01:00:00+01:00,49293.0,49296.0,49288.0,49293.0,34
2026-01-15 01:03:00+01:00,49293.0,49299.0,49287.0,49294.0,26
2026-01-15 01:06:00+01:00,49297.0,49297.0,49289.0,49289.0,35
2026-01-15 01:09:00+01:00,49286.0,49291.0,49285.0,49286.0,39
2026-01-15 01:15:00+01:00,49285.0,49293.0,49285.0,49287.0,16
2026-01-15 01:18:00+01:00,49285.0,49286.0,49279.0,49285.0,26
2026-01-15 01:24:00+01:00,49282.0,49282.0,49271.0,49276.0,20
2026-01-15 01:27:00+01:00,49278.0,49280.0,49278.0,49278.0,8
2026-01-15 01:30:00+01:00,49281.0,49289.0,49281.0,49286.0,27
2026-01-15 01:33:00+01:00,49285.0,49286.0,49283.0,49284.0,10
2026-01-15 01:45:00+01:00,49288.0,49294.0,49288.0,49290.0,37
2026-01-15 01:48:00+01:00,49290.0,49291.0,49288.0,49290.0,16
2026-01-15 01:51:00+01:00,49286.0,49288.0,49286.0,49286.0,22
2026-01-15 01:54:00+01:00,49285.0,49288.0,49278.0,49284.0,36
2026-01-15 01:57:00+01:00,49284.0,49288.0,49281.0,49288.0,19
2026-01-15 02:00:00+01:00,49289.0,49311.0,49287.0,49311.0,109
2026-01-15 02:03:00+01:00,49311.0,49322.0,49310.0,49313.0,54
2026-01-15 02:06:00+01:00,49310.0,49315.0,49303.0,49315.0,34
2026-01-15 02:09:00+01:00,49315.0,49315.0,49305.0,49305.0,41
2026-01-15 02:12:00+01:00,49305.0,49309.0,49302.0,49303.0,47
2026-01-15 02:15:00+01:00,49301.0,49315.0,49299.0,49306.0,170
2026-01-15 02:18:00+01:00,49306.0,49317.0,49306.0,49315.0,44
2026-01-15 02:21:00+01:00,49317.0,49320.0,49313.0,49320.0,40
2026-01-15 02:24:00+01:00,49322.0,49328.0,49307.0,49310.0,137
2026-01-15 02:27:00+01:00,49307.0,49316.0,49305.0,49306.0,39
2026-01-15 02:30:00+01:00,49306.0,49308.0,49279.0,49286.0,91
2026-01-15 02:33:00+01:00,49283.0,49297.0,49271.0,49297.0,104
2026-01-15 02:36:00+01:00,49297.0,49302.0,49292.0,49301.0,41
2026-01-15 02:39:00+01:00,49302.0,49311.0,49301.0,49309.0,41
2026-01-15 02:42:00+01:00,49308.0,49321.0,49306.0,49320.0,111
2026-01-15 02:45:00+01:00,49316.0,49327.0,49315.0,49325.0,71
2026-01-15 02:48:00+01:00,49324.0,49325.0,49322.0,49323.0,26
2026-01-15 02:51:00+01:00,49326.0,49327.0,49322.0,49322.0,39
2026-01-15 02:54:00+01:00,49322.0,49337.0,49322.0,49333.0,60
2026-01-15 02:57:00+01:00,49332.0,49336.0,49332.0,49334.0,31
2026-01-15 03:00:00+01:00,49336.0,49336.0,49327.0,49334.0,22
2026-01-15 03:03:00+01:00,49331.0,49337.0,49331.0,49335.0,12
2026-01-15 03:06:00+01:00,49330.0,49336.0,49328.0,49336.0,20
2026-01-15 03:12:00+01:00,49338.0,49340.0,49336.0,49339.0,8
2026-01-15 03:15:00+01:00,49339.0,49340.0,49335.0,49336.0,16
2026-01-15 03:18:00+01:00,49337.0,49337.0,49322.0,49323.0,43
2026-01-15 03:21:00+01:00,49322.0,49324.0,49320.0,49324.0,17
2026-01-15 03:27:00+01:00,49323.0,49324.0,49319.0,49321.0,38
2026-01-15 03:30:00+01:00,49320.0,49320.0,49317.0,49317.0,32
2026-01-15 03:33:00+01:00,49320.0,49324.0,49314.0,49314.0,41
2026-01-15 03:39:00+01:00,49310.0,49321.0,49309.0,49319.0,20
2026-01-15 03:48:00+01:00,49310.0,49321.0,49310.0,49319.0,21
2026-01-15 03:54:00+01:00,49328.0,49329.0,49323.0,49323.0,29
2026-01-15 04:00:00+01:00,49324.0,49326.0,49322.0,49324.0,18
2026-01-15 04:06:00+01:00,49327.0,49330.0,49327.0,49329.0,7
2026-01-15 04:12:00+01:00,49336.0,49336.0,49323.0,49324.0,163
2026-01-15 04:15:00+01:00,49324.0,49327.0,49316.0,49323.0,84
2026-01-15 04:18:00+01:00,49322.0,49325.0,49311.0,49311.0,85
2026-01-15 04:21:00+01:00,49311.0,49311.0,49303.0,49307.0,102
2026-01-15 04:24:00+01:00,49310.0,49323.0,49308.0,49318.0,103
2026-01-15 04:27:00+01:00,49315.0,49318.0,49307.0,49308.0,39
2026-01-15 04:30:00+01:00,49303.0,49303.0,49293.0,49296.0,31
2026-01-15 04:33:00+01:00,49298.0,49308.0,49296.0,49308.0,46
2026-01-15 04:36:00+01:00,49309.0,49314.0,49306.0,49306.0,28
2026-01-15 04:39:00+01:00,49303.0,49307.0,49299.0,49307.0,34
2026-01-15 04:42:00+01:00,49305.0,49308.0,49300.0,49300.0,14
2026-01-15 04:45:00+01:00,49297.0,49299.0,49293.0,49296.0,19
2026-01-15 04:48:00+01:00,49298.0,49304.0,49298.0,49302.0,12
2026-01-15 04:51:00+01:00,49302.0,49302.0,49292.0,49294.0,16
2026-01-15 04:54:00+01:00,49294.0,49300.0,49294.0,49300.0,13
2026-01-15 04:57:00+01:00,49297.0,49300.0,49295.0,49299.0,14
2026-01-15 05:00:00+01:00,49301.0,49302.0,49298.0,49302.0,13
2026-01-15 05:03:00+01:00,49307.0,49310.0,49302.0,49306.0,25
2026-01-15 05:06:00+01:00,49306.0,49306.0,49295.0,49300.0,15
2026-01-15 05:15:00+01:00,49304.0,49305.0,49302.0,49304.0,5
2026-01-15 05:21:00+01:00,49299.0,49305.0,49299.0,49302.0,22
2026-01-15 05:33:00+01:00,49305.0,49305.0,49302.0,49305.0,17
2026-01-15 05:36:00+01:00,49308.0,49310.0,49306.0,49310.0,5
2026-01-15 05:48:00+01:00,49304.0,49304.0,49302.0,49302.0,8
2026-01-15 05:51:00+01:00,49300.0,49305.0,49300.0,49300.0,15
2026-01-15 05:54:00+01:00,49298.0,49304.0,49298.0,49304.0,32
2026-01-15 05:57:00+01:00,49304.0,49306.0,49302.0,49302.0,12
2026-01-15 06:00:00+01:00,49302.0,49313.0,49302.0,49313.0,15
2026-01-15 06:03:00+01:00,49311.0,49317.0,49310.0,49315.0,12
2026-01-15 06:06:00+01:00,49317.0,49320.0,49314.0,49318.0,15
2026-01-15 06:09:00+01:00,49321.0,49331.0,49321.0,49327.0,63
2026-01-15 06:12:00+01:00,49328.0,49330.0,49323.0,49328.0,54
2026-01-15 06:15:00+01:00,49329.0,49337.0,49329.0,49336.0,26
2026-01-15 06:18:00+01:00,49336.0,49339.0,49335.0,49335.0,15
2026-01-15 06:21:00+01:00,49333.0,49338.0,49333.0,49335.0,10
2026-01-15 06:24:00+01:00,49333.0,49334.0,49332.0,49332.0,13
2026-01-15 06:27:00+01:00,49331.0,49340.0,49331.0,49337.0,28
2026-01-15 06:30:00+01:00,49336.0,49351.0,49335.0,49335.0,210
2026-01-15 06:33:00+01:00,49335.0,49338.0,49324.0,49325.0,74
2026-01-15 06:39:00+01:00,49334.0,49334.0,49325.0,49325.0,5
2026-01-15 06:42:00+01:00,49329.0,49346.0,49329.0,49344.0,72
2026-01-15 06:45:00+01:00,49346.0,49359.0,49345.0,49359.0,116
2026-01-15 06:48:00+01:00,49359.0,49366.0,49353.0,49353.0,162
2026-01-15 06:51:00+01:00,49354.0,49354.0,49330.0,49342.0,97
2026-01-15 06:54:00+01:00,49340.0,49342.0,49338.0,49338.0,10
2026-01-15 06:57:00+01:00,49337.0,49338.0,49333.0,49334.0,23
2026-01-15 07:00:00+01:00,49332.0,49334.0,49328.0,49331.0,20
2026-01-15 07:03:00+01:00,49333.0,49340.0,49333.0,49340.0,14
2026-01-15 07:06:00+01:00,49343.0,49346.0,49338.0,49338.0,14
2026-01-15 07:12:00+01:00,49356.0,49359.0,49348.0,49349.0,23
2026-01-15 07:15:00+01:00,49349.0,49386.0,49349.0,49364.0,243
