Date,Open,High,Low,Close,Volume
2026-01-15 00:00:00+01:00,97445.0,97470.0,97000.0,97460.0,418
2026-01-15 00:07:00+01:00,97440.0,97645.0,97430.0,97585.0,489
2026-01-15 00:14:00+01:00,97600.0,97745.0,97510.0,97545.0,180
2026-01-15 00:21:00+01:00,97545.0,97585.0,97345.0,97355.0,280
2026-01-15 00:28:00+01:00,97325.0,97340.0,97135.0,97220.0,298
2026-01-15 00:35:00+01:00,97275.0,97430.0,97270.0,97330.0,175
2026-01-15 00:42:00+01:00,97330.0,97350.0,97285.0,97315.0,127
2026-01-15 00:56:00+01:00,97300.0,97300.0,97090.0,97095.0,129
2026-01-15 01:03:00+01:00,97075.0,97170.0,97040.0,97100.0,174
2026-01-15 01:10:00+01:00,97120.0,97300.0,97045.0,97225.0,519
2026-01-15 01:17:00+01:00,97245.0,97255.0,96950.0,97035.0,214
2026-01-15 01:24:00+01:00,97060.0,97085.0,96925.0,97025.0,131
2026-01-15 01:31:00+01:00,97000.0,97015.0,96835.0,96850.0,173
2026-01-15 01:38:00+01:00,96815.0,96945.0,96780.0,96900.0,697
2026-01-15 01:45:00+01:00,96910.0,96950.0,96700.0,96795.0,1335
2026-01-15 01:52:00+01:00,96805.0,96845.0,96765.0,96845.0,87
2026-01-15 01:59:00+01:00,96875.0,97250.0,96860.0,97215.0,275
2026-01-15 02:06:00+01:00,97200.0,97200.0,97060.0,97070.0,89
2026-01-15 02:13:00+01:00,97055.0,97120.0,96985.0,97020.0,52
2026-01-15 02:20:00+01:00,96970.0,96980.0,96750.0,96825.0,250
2026-01-15 02:27:00+01:00,96865.0,96920.0,96590.0,96595.0,429
2026-01-15 02:34:00+01:00,96640.0,96875.0,96565.0,96815.0,490
2026-01-15 02:41:00+01:00,96790.0,96820.0,96725.0,96775.0,80
2026-01-15 02:55:00+01:00,96785.0,96785.0,96680.0,96715.0,55
2026-01-15 03:02:00+01:00,96750.0,96870.0,96710.0,96870.0,88
2026-01-15 03:09:00+01:00,96885.0,96885.0,96615.0,96680.0,75
2026-01-15 03:16:00+01:00,96695.0,96875.0,96695.0,96780.0,102
2026-01-15 03:23:00+01:00,96745.0,96810.0,96690.0,96800.0,103
2026-01-15 03:30:00+01:00,96810.0,96910.0,96270.0,96445.0,1073
2026-01-15 03:37:00+01:00,96460.0,96660.0,96375.0,96585.0,209
2026-01-15 03:44:00+01:00,96590.0,96610.0,96405.0,96520.0,180
2026-01-15 03:51:00+01:00,96520.0,96540.0,96420.0,96515.0,96
2026-01-15 04:05:00+01:00,96555.0,96645.0,96435.0,96555.0,95
2026-01-15 04:12:00+01:00,96550.0,96635.0,96420.0,96420.0,328
2026-01-15 04:26:00+01:00,96400.0,96415.0,96130.0,96290.0,388
2026-01-15 04:33:00+01:00,96310.0,96345.0,96035.0,96060.0,366
2026-01-15 04:40:00+01:00,96040.0,96205.0,95975.0,96185.0,303
2026-01-15 04:47:00+01:00,96215.0,96230.0,96050.0,96110.0,85
2026-01-15 04:54:00+01:00,96115.0,96245.0,96110.0,96175.0,87
2026-01-15 05:01:00+01:00,96185.0,96360.0,96170.0,96270.0,69
2026-01-15 05:15:00+01:00,96280.0,96340.0,96255.0,96300.0,38
2026-01-15 05:22:00+01:00,96345.0,96615.0,96345.0,96475.0,309
2026-01-15 05:29:00+01:00,96485.0,96545.0,96405.0,96470.0,112
2026-01-15 05:43:00+01:00,96475.0,96550.0,96420.0,96475.0,136
2026-01-15 05:57:00+01:00,96405.0,96725.0,96390.0,96590.0,343
2026-01-15 06:04:00+01:00,96600.0,96675.0,96565.0,96595.0,201
2026-01-15 06:11:00+01:00,96595.0,96595.0,96485.0,96555.0,178
2026-01-15 06:46:00+01:00,96700.0,96780.0,96640.0,96685.0,168
2026-01-15 06:53:00+01:00,96675.0,96700.0,96630.0,96630.0,45
2026-01-15 07:14:00+01:00,96645.0,96835.0,96630.0,96765.0,230
2026-01-15 07:28:00+01:00,96755.0,96760.0,96535.0,96575.0,134
2026-01-15 08:17:00+01:00,96620.0,96735.0,96570.0,96735.0,41
2026-01-15 08:38:00+01:00,96810.0,97110.0,96800.0,96850.0,613
2026-01-15 08:45:00+01:00,96875.0,96945.0,96770.0,96815.0,114
2026-01-15 08:59:00+01:00,96850.0,96910.0,96735.0,96870.0,224
2026-01-15 09:20:00+01:00,96710.0,96860.0,96710.0,96755.0,46
2026-01-15 09:27:00+01:00,96745.0,96755.0,96540.0,96540.0,49
2026-01-15 09:34:00+01:00,96550.0,96685.0,96550.0,96675.0,92
2026-01-15 09:41:00+01:00,96655.0,96735.0,96640.0,96735.0,42
2026-01-15 09:55:00+01:00,96850.0,96925.0,96850.0,96860.0,87
2026-01-15 10:02:00+01:00,96855.0,96925.0,96845.0,96920.0,27
2026-01-15 10:16:00+01:00,96805.0,96935.0,96805.0,96935.0,49
2026-01-15 10:23:00+01:00,96910.0,97070.0,96880.0,97020.0,67
2026-01-15 10:30:00+01:00,97010.0,97080.0,96945.0,97065.0,111
2026-01-15 10:37:00+01:00,97095.0,97365.0,97080.0,97355.0,247
2026-01-15 10:44:00+01:00,97310.0,97470.0,97275.0,97400.0,2763
2026-01-15 10:51:00+01:00,97420.0,97520.0,97360.0,97390.0,1013
2026-01-15 10:58:00+01:00,97380.0,97410.0,97245.0,97245.0,563
2026-01-15 11:05:00+01:00,97225.0,97330.0,97165.0,97175.0,118
2026-01-15 11:19:00+01:00,97100.0,97200.0,97095.0,97145.0,43
2026-01-15 11:26:00+01:00,97145.0,97145.0,97015.0,97030.0,95
2026-01-15 11:33:00+01:00,97040.0,97120.0,97025.0,97040.0,37
2026-01-15 11:47:00+01:00,97045.0,97125.0,97040.0,97080.0,100
2026-01-15 12:01:00+01:00,97065.0,97100.0,96975.0,96975.0,131
