Date,Open,High,Low,Close,Volume
2025-01-02 00:00:00+01:00,21273.25,21320.0,21254.0,21300.25,7817
2025-01-02 00:15:00+01:00,21300.75,21312.0,21287.0,21297.75,4755
2025-01-02 00:30:00+01:00,21298.5,21305.75,21250.75,21259.75,6685
2025-01-02 00:45:00+01:00,21259.5,21269.75,21243.75,21267.5,5288
2025-01-02 01:00:00+01:00,21267.5,21268.25,21202.0,21212.0,10701
2025-01-02 01:15:00+01:00,21213.75,21217.75,21121.0,21144.0,17542
2025-01-02 01:30:00+01:00,21143.75,21218.5,21133.25,21216.75,11813
2025-01-02 01:45:00+01:00,21217.5,21248.75,21214.75,21231.75,10683
2025-01-02 02:00:00+01:00,21231.75,21282.75,21231.75,21273.5,11902
2025-01-02 02:15:00+01:00,21274.0,21300.0,21264.5,21282.5,8463
2025-01-02 02:30:00+01:00,21282.25,21309.25,21262.0,21299.75,10178
2025-01-02 02:45:00+01:00,21299.0,21313.5,21286.25,21295.25,5927
2025-01-02 03:00:00+01:00,21294.75,21308.0,21287.5,21295.5,4508
2025-01-02 03:15:00+01:00,21295.0,21325.75,21288.0,21321.25,6266
2025-01-02 03:30:00+01:00,21321.25,21332.0,21309.0,21328.0,5305
2025-01-02 03:45:00+01:00,21327.5,21333.0,21315.0,21322.25,3695
2025-01-02 04:00:00+01:00,21321.75,21326.25,21310.5,21313.75,3361
2025-01-02 04:15:00+01:00,21314.0,21339.5,21306.75,21330.25,5086
2025-01-02 04:30:00+01:00,21331.0,21334.25,21303.5,21306.0,4288
2025-01-02 04:45:00+01:00,21306.5,21313.5,21294.5,21307.0,4845
2025-01-02 05:00:00+01:00,21306.25,21317.75,21300.5,21303.5,4122
2025-01-02 05:15:00+01:00,21303.0,21307.75,21287.5,21304.5,4284
2025-01-02 05:30:00+01:00,21305.0,21328.0,21302.75,21326.0,4331
2025-01-02 05:45:00+01:00,21325.5,21335.5,21317.75,21324.5,2948
2025-01-02 06:00:00+01:00,21324.0,21344.75,21320.25,21341.5,3537
2025-01-02 06:15:00+01:00,21342.0,21355.0,21337.5,21350.25,4728
2025-01-02 06:30:00+01:00,21349.5,21365.0,21340.75,21361.0,4895
2025-01-02 06:45:00+01:00,21361.25,21376.75,21360.5,21370.5,3817
2025-01-02 07:00:00+01:00,21370.75,21373.5,21362.5,21368.0,2555
2025-01-02 07:15:00+01:00,21368.25,21383.75,21356.25,21363.5,4672
2025-01-02 07:30:00+01:00,21364.25,21389.75,21361.0,21381.25,4610
2025-01-02 07:45:00+01:00,21381.75,21396.75,21379.25,21389.25,3872
2025-01-02 08:00:00+01:00,21389.5,21398.5,21378.5,21378.5,4163
